gid,충전량_kWh,충전일수,충전소,건물수,생산가능인구,도서관,변압기,전기차,주차면수,학교,민행기_SN,음식점,경기장,대형마트,교통량,공원,Score
다사27aa49bb,0.22295345841306144,0.6676829268292683,1.0,0.15384615384615385,0.035852372583479786,0.25,0.1643835616438356,0.9375,0.0019001056800350131,0.0,0.5,0.4050632911392405,0.0,0.0,0.7777777777777778,0.0,0.7810748860641968
다사32ab49aa,0.0,0.0,0.0,0.11538461538461539,0.14182776801405975,0.0,0.1232876712328767,0.96875,0.0040991043883901405,0.0,0.25,0.25949367088607594,0.0,0.0,0.7777777777777778,0.5,0.7363220909380084
다사31aa45ba,0.0,0.0,0.0,0.038461538461538464,0.044639718804920916,0.0,0.04794520547945205,0.90625,0.00016278995292434803,0.0,0.5,0.06962025316455696,0.0,0.0,0.7777777777777778,0.0,0.6666585197061307
다사25ab31ba,0.0,0.0,0.0,0.0,0.027065026362038665,0.0,0.02054794520547945,0.03125,0.0,0.0,0.0,0.3860759493670886,0.0,1.0,0.7777777777777778,0.0,0.6316253731525093
다사32aa49ba,0.0,0.0,0.0,0.038461538461538464,0.19789103690685414,0.0,0.08904109589041095,0.6875,0.0006858527524845483,0.3333333333333333,0.0,0.16455696202531644,0.0,0.0,0.7777777777777778,0.0,0.6275952986215184
다사32ba49aa,0.18316536821663215,0.4847560975609756,0.5,0.23076923076923078,0.12091388400702988,0.0,0.15753424657534246,0.03125,0.00457946818390461,0.0,0.0,0.7658227848101266,0.0,0.5,0.7777777777777778,0.0,0.6108428622731603
다사25aa48ab,0.0,0.0,0.0,0.0,0.45905096660808437,0.5,0.07534246575342465,0.03125,0.0,0.0,0.75,0.810126582278481,0.0,0.0,0.5555555555555556,0.0,0.5936669744689812
다사32ba48ba,0.0,0.0,0.0,0.07692307692307693,0.12794376098418278,0.0,0.1643835616438356,0.3125,0.0005150567363016257,0.0,0.25,0.7848101265822784,0.0,0.0,0.6666666666666666,0.5,0.5872276585101779
다사24bb32bb,0.0,0.0,0.0,0.038461538461538464,0.33725834797891036,0.25,0.0958904109589041,0.0625,0.013055220486982141,0.0,0.75,0.10759493670886076,0.0,0.0,0.8888888888888888,0.0,0.5515852359876967
다사31ab33bb,0.0,0.0,0.0,0.15384615384615385,0.10228471001757469,0.0,0.07534246575342465,0.03125,0.0047289146980646676,0.0,0.0,0.2468354430379747,0.0,1.0,0.5555555555555556,0.0,0.5472989886059685
다사29ab38ab,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.00684931506849315,0.0,0.005815070613477941,0.0,0.0,0.16455696202531644,0.0,1.0,0.6666666666666666,0.0,0.5333435113937451
다사27ab35aa,0.0,0.0,0.0,0.038461538461538464,0.11775043936731107,0.0,0.0273972602739726,0.0625,0.0001734647039357807,0.6666666666666666,0.25,0.8544303797468354,0.0,0.0,0.5555555555555556,0.0,0.5323761601466991
다사32ba38ba,0.0,0.0,0.0,0.15384615384615385,0.11230228471001757,0.0,0.08904109589041095,0.03125,0.0005337375505716329,0.3333333333333333,0.75,0.759493670886076,0.0,0.0,0.5555555555555556,0.0,0.5315131759813506
다사30ba46aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.526002447894496
다사29ab36ab,0.0,0.0,0.0,0.19230769230769232,0.2994727592267135,0.0,0.0821917808219178,0.03125,0.003501318331749912,0.3333333333333333,0.25,0.04430379746835443,0.0,0.0,1.0,0.0,0.5196098652850892
다사25bb43ba,0.0,0.0,0.0,0.11538461538461539,0.0,0.0,0.0273972602739726,0.8125,0.0020362087554307794,0.0,0.0,0.056962025316455694,0.0,0.0,0.6666666666666666,0.0,0.5180759303017904
다사33aa36bb,0.0,0.0,0.0,0.0,0.4439367311072056,0.0,0.0273972602739726,0.03125,0.0,0.3333333333333333,0.0,0.012658227848101266,0.0,0.0,1.0,0.5,0.512801620143719
다사32ba49ab,0.4381347073288869,0.9237804878048781,0.5,0.07692307692307693,0.32231985940246044,0.0,0.00684931506849315,0.03125,0.0017746773556506794,0.0,0.0,0.02531645569620253,0.0,0.5,0.7777777777777778,0.5,0.495945755273877
다사30ab39ba,0.0,0.0,0.0,0.038461538461538464,0.6502636203866432,0.0,0.0273972602739726,0.0625,0.0005310688628187748,0.0,0.25,0.056962025316455694,0.0,0.0,0.8888888888888888,0.0,0.49304534233200525
다사23ab39ab,0.0,0.0,0.0,0.19230769230769232,0.2799648506151142,0.0,0.08904109589041095,0.0,0.011784925116621655,0.0,0.0,0.5822784810126582,0.0,0.0,0.8888888888888888,0.0,0.4897870094915756
다사32ba48bb,0.5862661349072792,0.7347560975609756,0.5,0.038461538461538464,0.00492091388400703,0.0,0.0821917808219178,0.15625,0.00023484452225151848,0.0,0.75,0.25316455696202533,0.0,0.0,0.7777777777777778,0.0,0.4897126008394328
다사23ba39ba,0.0,0.0,0.0,0.038461538461538464,0.21142355008787347,0.0,0.04794520547945205,0.03125,0.00013877176314862455,0.0,0.0,0.6139240506329114,0.0,0.0,0.8888888888888888,0.0,0.48730062564393856
다사32ba48aa,0.0,0.0,0.0,0.038461538461538464,0.44956063268892793,0.0,0.03424657534246575,0.0,0.0020335400676779213,0.0,0.0,0.0949367088607595,0.0,0.5,0.6666666666666666,0.5,0.4845422801440507
다사30ba39bb,0.0,0.0,0.0,0.07692307692307693,0.28875219683655534,0.0,0.0547945205479452,0.03125,0.0003389233446129869,0.6666666666666666,0.25,0.0379746835443038,0.0,0.0,0.7777777777777778,0.0,0.4797788070512331
다사32ab45ba,0.0,0.0,0.0,0.2692307692307692,0.14042179261862917,0.0,0.14383561643835616,0.0,0.001393055006991962,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.47500264981725765
다사23ba39bb,0.0,0.0,0.0,0.038461538461538464,0.3077328646748682,0.0,0.08904109589041095,0.0,0.00013877176314862455,0.0,0.25,0.310126582278481,0.0,0.0,0.8888888888888888,0.0,0.4748716714219979
다사26aa32ba,0.0,0.0,0.0,0.0,0.17609841827768014,0.0,0.0136986301369863,0.1875,0.0,0.0,0.0,0.33544303797468356,0.0,0.0,0.8888888888888888,0.0,0.4738560148838553
다사26aa43bb,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.15753424657534246,0.75,0.00044833954248017164,0.0,0.0,0.02531645569620253,0.0,0.0,0.5555555555555556,0.0,0.47349495791451013
다사33aa37aa,0.0,0.0,0.0,0.0,0.31441124780316343,0.0,0.00684931506849315,0.1875,0.0,0.0,0.0,0.006329113924050633,0.0,0.0,1.0,0.0,0.47283137940226
다사30ab38ba,0.0,0.0,0.0,0.0,0.37557117750439367,0.0,0.00684931506849315,0.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.5,0.4694777661811604
다사26ba35bb,0.0,0.0,0.0,0.19230769230769232,0.12618629173989454,0.0,0.02054794520547945,0.0,0.012550838501691948,0.6666666666666666,0.5,0.03164556962025317,0.0,0.0,0.7777777777777778,0.0,0.46946464954411876
다사29ab38ba,0.0,0.0,0.0,0.4230769230769231,0.021616871704745168,0.0,0.1780821917808219,0.0625,0.00933506975949786,0.0,0.0,0.930379746835443,0.0,0.0,0.6666666666666666,0.0,0.46878187471995486
다사31ab40ba,0.0,0.0,0.0,0.15384615384615385,0.4952548330404218,0.0,0.03424657534246575,0.03125,0.002105594637005092,0.3333333333333333,0.25,0.06329113924050633,0.0,0.0,0.7777777777777778,0.0,0.4675937419128016
다사30aa39bb,0.0,0.0,0.0,0.0,0.4115992970123023,0.0,0.02054794520547945,0.0625,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.46446131610391517
다사24bb33aa,0.0,0.0,0.0,0.23076923076923078,0.129701230228471,0.0,0.04794520547945205,0.0,0.0031970879279240813,0.0,0.0,0.6139240506329114,0.0,0.0,0.8888888888888888,0.0,0.46394729882907176
다사27ba40ba,0.0,0.0,0.0,0.2692307692307692,0.08998242530755712,0.0,0.2808219178082192,0.0,0.0022924027797051635,0.0,0.0,0.8607594936708861,0.0,0.0,0.6666666666666666,0.0,0.4631648218049127
다사24ba30bb,0.0,0.0,0.0,0.0,0.0984182776801406,0.0,0.0136986301369863,0.5,0.0,0.0,0.0,0.0189873417721519,0.0,0.0,0.7777777777777778,0.0,0.46292404482360766
다사32aa45ba,0.0,0.0,0.0,0.07692307692307693,0.1750439367311072,0.0,0.0410958904109589,0.0625,0.0037681871070357285,0.0,0.0,0.1962025316455696,0.0,0.5,0.6666666666666666,0.0,0.4628500625977072
다사30ab39bb,0.0,0.0,0.0,0.0,0.6073813708260105,0.0,0.0136986301369863,0.125,0.0,0.0,0.25,0.04430379746835443,0.0,0.0,0.7777777777777778,0.0,0.4618331895966674
다사31ab49ba,0.0,0.0,0.0,0.11538461538461539,0.2680140597539543,0.0,0.1643835616438356,0.03125,0.0011528731092347272,0.3333333333333333,0.25,0.22151898734177214,0.0,0.0,0.6666666666666666,0.5,0.4596239702609306
다사30aa38bb,0.0,0.0,0.0,0.07692307692307693,0.30298769771529,0.0,0.02054794520547945,0.125,0.00032557990584869607,0.3333333333333333,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.4593862246859085
다사32bb45ab,0.0,0.0,0.0,0.38461538461538464,0.3087873462214411,0.0,0.03424657534246575,0.0625,0.019414703402043147,0.6666666666666666,0.0,0.06962025316455696,0.0,0.0,0.6666666666666666,1.0,0.45929423111519074
다사26aa32ab,0.0,0.0,0.0,0.0,0.4843585237258348,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.4584868140853221
다사30ba40ba,0.0,0.0,0.0,0.0,0.19912126537785588,0.0,0.08904109589041095,0.0,0.0,0.3333333333333333,0.25,0.2721518987341772,0.0,0.0,0.7777777777777778,0.0,0.45754304049495537
다사24bb40bb,0.0,0.0,0.0,0.0,0.07451669595782073,0.0,0.04794520547945205,0.6875,0.0,0.0,0.25,0.11392405063291139,0.0,0.0,0.4444444444444444,0.0,0.4568227368727972
다사24bb44aa,0.0,0.0,0.0,0.0,0.0,0.0,0.1917808219178082,0.3125,0.0,0.0,0.0,0.0189873417721519,0.0,0.0,0.8888888888888888,0.0,0.45528385075672373
다사28aa40aa,0.0,0.0,0.0,0.15384615384615385,0.10826010544815466,0.0,0.08904109589041095,0.03125,0.000891341709454627,0.0,0.5,0.36075949367088606,0.0,0.0,0.7777777777777778,0.0,0.4548922139985014
다사27bb37bb,0.0,0.0,0.0,0.07692307692307693,0.2982425307557118,0.0,0.06164383561643835,0.0,0.0003095677793315471,0.0,0.75,0.310126582278481,0.0,0.0,0.6666666666666666,0.0,0.4545159983111133
다사29ba39ab,0.0,0.0,0.0,0.34615384615384615,0.27012302284710016,0.0,0.2191780821917808,0.125,0.0028608332710639522,0.0,0.0,0.2848101265822785,0.0,0.0,0.7777777777777778,0.0,0.4537824614289641
다사32ba49bb,0.0,0.0,0.0,0.11538461538461539,0.2639718804920914,0.0,0.14383561643835616,0.0,0.0037228194152371394,0.0,0.0,0.47468354430379744,0.0,0.0,0.7777777777777778,0.5,0.4531726399872518
다사32bb49bb,0.0,0.0,0.0,0.38461538461538464,0.25377855887521966,0.0,0.06164383561643835,0.03125,0.03553624611705932,0.6666666666666666,0.0,0.0759493670886076,0.0,0.0,0.7777777777777778,0.0,0.4515336614102278
다사23aa32bb,0.0,0.0,0.0,0.0,0.38101933216168715,0.0,0.0273972602739726,0.4375,0.0,0.0,0.0,0.0189873417721519,0.0,0.0,0.6666666666666666,0.0,0.45131143489284326
다사28ab41ab,0.0,0.0,0.0,0.11538461538461539,0.3031634446397188,0.0,0.0410958904109589,0.0,0.003568035525571366,0.0,0.0,0.12658227848101267,0.0,0.5,0.6666666666666666,0.0,0.4503140655130455
다사32aa40ba,0.0,0.0,0.0,0.038461538461538464,0.4843585237258348,0.0,0.03424657534246575,0.125,0.00022150108348722766,0.0,0.5,0.10759493670886076,0.0,0.0,0.6666666666666666,0.0,0.44998433418320105
다사27ab45bb,0.0,0.0,0.0,0.11538461538461539,0.43093145869947275,0.0,0.03424657534246575,0.0,0.000648491123944534,0.3333333333333333,0.5,0.11392405063291139,0.0,0.0,0.6666666666666666,0.0,0.44930411215635435
다사26ab35bb,0.0,0.0,0.0,0.23076923076923078,0.13989455184534272,0.0,0.02054794520547945,0.03125,0.015465045527813064,0.0,0.0,0.012658227848101266,0.0,0.5,0.7777777777777778,0.0,0.4492018232073947
다사30aa38ab,0.0,0.0,0.0,0.0,0.09982425307557118,0.0,0.07534246575342465,0.0,0.0,0.0,0.0,0.5379746835443038,0.0,0.0,0.8888888888888888,0.0,0.44906367222933335
다사27ab46ab,0.0,0.0,0.0,0.15384615384615385,0.34956063268892795,0.0,0.0684931506849315,0.09375,0.0016812732843006436,0.3333333333333333,0.0,0.12658227848101267,0.0,0.0,0.7777777777777778,0.0,0.44904065060669796
다사30ab39aa,0.0,0.0,0.0,0.038461538461538464,0.23339191564147627,0.0,0.2465753424657534,0.0625,0.00031757384259012157,0.0,0.0,0.15822784810126583,0.0,0.0,0.8888888888888888,0.0,0.4477304367931583
다사32aa49aa,0.0,0.0,0.0,0.0,0.44147627416520213,0.0,0.04794520547945205,0.0,0.0,0.3333333333333333,0.0,0.12658227848101267,0.0,0.0,0.7777777777777778,0.5,0.4476275173903356
다사24ba48aa,0.0,0.0,0.0,0.0,0.3427065026362039,0.25,0.0410958904109589,0.1875,0.0,0.0,0.0,0.04430379746835443,0.0,0.5,0.4444444444444444,0.0,0.4451054126429231
다사29aa36ba,0.0,0.0,0.0,0.38461538461538464,0.2040421792618629,0.0,0.14383561643835616,0.0,0.015505075844105936,0.0,0.0,0.36075949367088606,0.0,0.0,0.8888888888888888,0.0,0.44471733028331245
다사24bb33ba,0.0,0.0,0.0,0.07692307692307693,0.21827768014059754,0.0,0.02054794520547945,0.0625,0.001897436992282155,0.0,0.0,0.34810126582278483,0.0,0.0,0.8888888888888888,0.0,0.44379201108940314
다사33ab37ba,0.13184863379509443,0.31859756097560976,0.5,0.07692307692307693,0.12038664323374342,0.0,0.0273972602739726,0.03125,0.003159726299384067,0.0,0.5,0.0379746835443038,0.0,0.0,0.8888888888888888,0.5,0.4429552072314681
다사27aa49ba,0.0,0.0,0.0,0.15384615384615385,0.1063268892794376,0.0,0.1780821917808219,0.03125,0.0008513113931617544,0.0,0.0,0.5506329113924051,0.0,0.0,0.7777777777777778,0.0,0.439957821147762
다사32ab46ba,0.0,0.0,0.0,0.07692307692307693,0.09560632688927943,0.0,0.07534246575342465,0.0,0.0002828809018029654,0.6666666666666666,0.0,0.41139240506329117,0.0,0.0,0.6666666666666666,0.0,0.43968023935311595
다사30aa39ba,0.0,0.0,0.0,0.15384615384615385,0.533567662565905,0.0,0.07534246575342465,0.0625,0.002548596803979547,0.0,0.0,0.21518987341772153,0.0,0.0,0.7777777777777778,0.0,0.4395093190718739
다사23ab39ba,0.0,0.0,0.0,0.15384615384615385,0.26379613356766257,0.0,0.14383561643835616,0.0,0.0006698406259673993,0.0,0.0,0.2848101265822785,0.0,0.0,0.8888888888888888,0.0,0.43934545326927216
다사27aa50ab,0.0,0.0,0.0,0.15384615384615385,0.37346221441124783,0.0,0.07534246575342465,0.0,0.002727398883421044,0.0,0.25,0.27848101265822783,0.0,0.0,0.7777777777777778,0.0,0.43769011640570293
다사31bb48bb,0.0,0.0,0.0,0.0,0.2718804920913884,0.0,0.08904109589041095,0.0625,0.0,0.0,0.25,0.2468354430379747,0.0,0.0,0.7777777777777778,0.0,0.437516216651998
다사31ab44ba,0.0,0.0,0.0,0.15384615384615385,0.16748681898066783,0.0,0.1643835616438356,0.125,0.000891341709454627,0.3333333333333333,0.5,0.15822784810126583,0.0,0.0,0.5555555555555556,0.0,0.43700459971850975
다사24ab34aa,0.0,0.0,0.0,0.15384615384615385,0.1773286467486819,0.0,0.02054794520547945,0.09375,0.0007018648790016972,0.6666666666666666,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.4363377463161462
다사28aa40ab,0.0,0.0,0.0,0.038461538461538464,0.2836555360281195,0.0,0.1780821917808219,0.0,0.00013877176314862455,0.0,0.0,0.43037974683544306,0.0,0.0,0.7777777777777778,0.0,0.43600449816051035
다사26ab36ba,0.8577613109474561,0.9207317073170732,0.5,0.11538461538461539,0.10123022847100176,0.0,0.04794520547945205,0.21875,0.001990841063632191,0.0,0.0,0.10759493670886076,0.0,0.0,0.8888888888888888,0.0,0.43441080011033334
다사32aa48bb,0.0,0.0,0.0,0.0,0.26695957820738137,0.0,0.0273972602739726,0.03125,0.0,0.6666666666666666,0.0,0.012658227848101266,0.0,0.0,0.7777777777777778,0.0,0.4341946953680116
다사26bb50ab,0.0,0.0,0.0,0.23076923076923078,0.3704745166959578,0.25,0.0136986301369863,0.03125,0.005740347356397912,0.3333333333333333,0.0,0.06329113924050633,0.0,0.0,0.7777777777777778,0.0,0.43410078762961746
다사31ba44ab,0.0,0.0,0.0,0.2692307692307692,0.20878734622144113,0.0,0.7054794520547946,0.0,0.0018547379882364243,0.0,0.0,0.43670886075949367,0.0,0.0,0.5555555555555556,0.0,0.43293424023373067
다사31ba48bb,0.0,0.0,0.0,0.0,0.3467486818980668,0.0,0.0684931506849315,0.03125,0.0,0.0,0.0,0.3987341772151899,0.0,0.0,0.7777777777777778,0.0,0.4322925426478289
다사32bb48ab,0.0,0.0,0.0,0.038461538461538464,1.0,0.0,0.0136986301369863,0.0625,0.0034292637624227414,0.0,0.0,0.0379746835443038,0.0,0.0,0.6666666666666666,0.0,0.43225096947849473
다사25ab32ba,0.0,0.0,0.0,0.07692307692307693,0.06537785588752197,0.0,0.0273972602739726,0.0,0.0003309172813544124,0.6666666666666666,0.0,0.0189873417721519,0.0,0.0,0.8888888888888888,0.0,0.4320994766891383
다사29ba38ba,0.0,0.0,0.0,0.11538461538461539,0.1274165202108963,0.0,0.0958904109589041,0.0,0.0007018648790016972,0.0,0.25,0.4430379746835443,0.0,0.0,0.7777777777777778,0.0,0.43191364597466647
다사31ab48ab,0.0,0.0,0.0,0.07692307692307693,0.23550087873462214,0.0,0.13013698630136986,0.03125,0.0005230627995602003,0.0,0.25,0.26582278481012656,0.0,0.0,0.7777777777777778,0.0,0.4318581098628947
다사29aa36aa,0.0,0.0,0.0,0.0,0.3054481546572935,0.0,0.0136986301369863,0.03125,0.0,0.3333333333333333,0.0,0.0189873417721519,0.0,0.0,0.8888888888888888,0.0,0.43178655985009845
다사24ba32bb,0.0,0.0,0.0,0.23076923076923078,0.340597539543058,0.0,0.0410958904109589,0.0625,0.07833132292189285,0.0,0.0,0.13924050632911392,0.0,0.0,0.8888888888888888,0.0,0.4316022569547584
다사31bb38bb,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.02054794520547945,0.375,0.0008139497646217402,0.0,0.5,0.006329113924050633,0.0,0.0,0.6666666666666666,0.0,0.43055299864702745
다사30ab40bb,0.0,0.0,0.0,0.0,0.2697715289982425,0.0,0.1780821917808219,0.03125,0.0,0.0,0.0,0.35443037974683544,0.0,0.0,0.7777777777777778,0.0,0.42949684178422354
다사26bb46bb,0.0,0.0,0.0,0.038461538461538464,0.24393673110720562,0.0,0.17123287671232876,0.03125,0.0003682789098944267,0.0,0.0,0.379746835443038,0.0,0.0,0.7777777777777778,0.0,0.4289478752125332
다사32ab48bb,0.0,0.0,0.0,0.07692307692307693,0.2601054481546573,0.0,0.13013698630136986,0.0,0.0002775435262972491,0.0,0.5,0.10759493670886076,0.0,0.0,0.7777777777777778,0.0,0.42843238706099573
다사29bb38ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0410958904109589,0.0,0.0,0.0,0.5,0.1962025316455696,0.0,0.0,0.8888888888888888,0.0,0.4276899868670089
다사33ab36ab,0.0,0.0,0.0,0.07692307692307693,0.21528998242530756,0.0,0.0273972602739726,0.15625,0.0005737678668645054,0.0,0.0,0.0949367088607595,0.0,0.0,0.8888888888888888,0.0,0.4268880871188634
다사30ba39ba,0.0,0.0,0.0,0.0,0.5195079086115993,0.0,0.0136986301369863,0.03125,0.0,0.0,0.0,0.056962025316455694,0.0,0.0,0.8888888888888888,0.0,0.42655100889475417
다사31aa40ba,0.0,0.0,0.0,0.07692307692307693,0.3608084358523726,0.0,0.11643835616438356,0.03125,0.0009527215277703648,0.0,0.0,0.310126582278481,0.0,0.0,0.7777777777777778,0.0,0.42581945446141534
다사27aa35ab,0.25838369570684894,0.510670731707317,0.5,0.38461538461538464,0.05483304042179262,0.0,0.1232876712328767,0.0,0.0028608332710639522,0.0,0.0,0.34810126582278483,0.0,0.5,0.5555555555555556,0.0,0.42544126175935837
다사30ba39ab,0.0,0.0,0.0,0.0,0.21827768014059754,0.0,0.03424657534246575,0.0,0.0,0.3333333333333333,0.0,0.0949367088607595,0.0,0.0,0.8888888888888888,0.0,0.42517128459555953
다사31bb49ba,0.0,0.0,0.0,0.038461538461538464,0.10826010544815466,0.0,0.1095890410958904,0.03125,0.0006858527524845483,0.0,0.25,0.35443037974683544,0.0,0.0,0.7777777777777778,0.0,0.424426173926167
다사23ab32ab,0.0,0.0,0.0,0.0,0.39947275922671355,0.0,0.02054794520547945,0.21875,0.0,0.0,0.0,0.03164556962025317,0.0,0.0,0.7777777777777778,0.0,0.4243538742682666
다사25aa33aa,0.0,0.0,0.0,0.038461538461538464,0.28769771528998245,0.0,0.00684931506849315,0.03125,0.00015478388966577356,0.3333333333333333,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.424161327378237
다사24aa33aa,0.0,0.0,0.0,0.0,0.2826010544815466,0.0,0.0273972602739726,0.09375,0.0,0.0,0.0,0.33544303797468356,0.0,0.0,0.7777777777777778,0.0,0.4233001901904352
다사30aa39ab,0.0,0.0,0.0,0.11538461538461539,0.20949033391915642,0.0,0.1095890410958904,0.03125,0.0023137522817280286,0.0,0.0,0.22151898734177214,0.0,0.0,0.8888888888888888,0.0,0.4230354742826483
다사31ba49aa,0.0,0.0,0.0,0.0,0.259402460456942,0.0,0.03424657534246575,0.0,0.0,0.0,0.25,0.33544303797468356,0.0,0.0,0.7777777777777778,0.0,0.4228651791740288
